timestamp,event,session_id,metadata
2025-09-08T17:13:38.806386,response_complete,912b053b-2eb4-465d-bc3f-1c1272699840,"{""duration_ms"": 1277, ""chars"": 737}"
2025-09-08T17:22:56.314827,send_clicked,810e007f-9e8e-4bdb-b241-a0750a61fbc1,"{""prompt_len"": 33}"
2025-09-08T17:22:59.264990,first_token,810e007f-9e8e-4bdb-b241-a0750a61fbc1,"{""duration_ms"": 2950}"
2025-09-08T17:23:06.404059,response_complete,810e007f-9e8e-4bdb-b241-a0750a61fbc1,"{""duration_ms"": 10090, ""chars"": 2086}"
2025-09-08T17:23:14.856928,send_clicked,810e007f-9e8e-4bdb-b241-a0750a61fbc1,"{""prompt_len"": 238}"
2025-09-08T17:23:15.174675,first_token,810e007f-9e8e-4bdb-b241-a0750a61fbc1,"{""duration_ms"": 319}"
2025-09-08T17:23:16.023286,response_complete,810e007f-9e8e-4bdb-b241-a0750a61fbc1,"{""duration_ms"": 1167, ""chars"": 737}"
2025-09-08T17:27:49.662216,send_clicked,adcfa807-092f-4800-a78d-e536342ea033,"{""prompt_len"": 23}"
2025-09-08T17:27:50.175977,first_token,adcfa807-092f-4800-a78d-e536342ea033,"{""duration_ms"": 516}"
2025-09-08T17:27:50.217884,shortlist_shown,adcfa807-092f-4800-a78d-e536342ea033,"{""length_chars"": 50}"
2025-09-08T17:27:51.211602,response_complete,adcfa807-092f-4800-a78d-e536342ea033,"{""duration_ms"": 1551, ""chars"": 899}"
2025-09-08T17:29:00.435361,send_clicked,adcfa807-092f-4800-a78d-e536342ea033,"{""prompt_len"": 194}"
2025-09-08T17:29:01.014740,first_token,adcfa807-092f-4800-a78d-e536342ea033,"{""duration_ms"": 581}"
2025-09-08T17:29:01.059379,shortlist_shown,adcfa807-092f-4800-a78d-e536342ea033,"{""length_chars"": 50}"
2025-09-08T17:29:01.695462,response_complete,adcfa807-092f-4800-a78d-e536342ea033,"{""duration_ms"": 1262, ""chars"": 598}"
2025-09-08T17:37:06.810991,send_clicked,768645d8-d09a-4d5e-98c0-54a14a7452cc,"{""prompt_len"": 23}"
2025-09-08T17:37:07.355273,first_token,768645d8-d09a-4d5e-98c0-54a14a7452cc,"{""duration_ms"": 546}"
2025-09-08T17:37:07.397048,shortlist_shown,768645d8-d09a-4d5e-98c0-54a14a7452cc,"{""length_chars"": 50}"
2025-09-08T17:37:08.385379,response_complete,768645d8-d09a-4d5e-98c0-54a14a7452cc,"{""duration_ms"": 1576, ""chars"": 899}"
2025-09-08T17:42:06.776548,send_clicked,768645d8-d09a-4d5e-98c0-54a14a7452cc,"{""prompt_len"": 31}"
2025-09-08T17:42:07.485849,first_token,768645d8-d09a-4d5e-98c0-54a14a7452cc,"{""duration_ms"": 715}"
2025-09-08T17:42:07.605447,response_complete,768645d8-d09a-4d5e-98c0-54a14a7452cc,"{""duration_ms"": 836, ""chars"": 108}"
2025-09-08T17:45:02.968923,send_clicked,73ab4201-6a75-4a30-a5e1-ccb7d35e2627,"{""prompt_len"": 23}"
2025-09-08T17:45:04.865954,first_token,73ab4201-6a75-4a30-a5e1-ccb7d35e2627,"{""duration_ms"": 1898}"
2025-09-08T17:45:07.692119,response_complete,73ab4201-6a75-4a30-a5e1-ccb7d35e2627,"{""duration_ms"": 4727, ""chars"": 1299}"
2025-09-08T17:46:54.215028,send_clicked,73ab4201-6a75-4a30-a5e1-ccb7d35e2627,"{""prompt_len"": 50}"
2025-09-08T17:46:54.747779,first_token,73ab4201-6a75-4a30-a5e1-ccb7d35e2627,"{""duration_ms"": 544}"
2025-09-08T17:46:56.120278,response_complete,73ab4201-6a75-4a30-a5e1-ccb7d35e2627,"{""duration_ms"": 1917, ""chars"": 1194}"
2025-09-08T17:50:16.915127,send_clicked,c6b395c3-be45-47a0-a48e-083718b672cf,"{""prompt_len"": 31}"
2025-09-08T17:50:19.435627,first_token,c6b395c3-be45-47a0-a48e-083718b672cf,"{""duration_ms"": 2508}"
2025-09-08T17:50:23.355580,response_complete,c6b395c3-be45-47a0-a48e-083718b672cf,"{""duration_ms"": 6440, ""chars"": 1605}"
2025-09-09T11:36:09.261134,send_clicked,2015f0df-adde-4102-a9ff-621d6ce08407,"{""prompt_len"": 17}"
2025-09-09T11:36:10.751194,first_token,2015f0df-adde-4102-a9ff-621d6ce08407,"{""duration_ms"": 1490}"
2025-09-09T11:36:12.231952,response_complete,2015f0df-adde-4102-a9ff-621d6ce08407,"{""duration_ms"": 2972, ""chars"": 540}"
2025-09-09T11:36:51.138947,send_clicked,2015f0df-adde-4102-a9ff-621d6ce08407,"{""prompt_len"": 17}"
2025-09-09T11:36:53.411665,first_token,2015f0df-adde-4102-a9ff-621d6ce08407,"{""duration_ms"": 2286}"
2025-09-09T11:36:55.630414,response_complete,2015f0df-adde-4102-a9ff-621d6ce08407,"{""duration_ms"": 4504, ""chars"": 831}"
2025-09-09T11:37:00.870938,send_clicked,a05dd6fc-5493-4196-a331-bdfcd6f78685,"{""prompt_len"": 17}"
2025-09-09T11:37:02.675499,first_token,a05dd6fc-5493-4196-a331-bdfcd6f78685,"{""duration_ms"": 1804}"
2025-09-09T11:37:05.143026,response_complete,a05dd6fc-5493-4196-a331-bdfcd6f78685,"{""duration_ms"": 4273, ""chars"": 938}"
